DATE,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP
6/1/2020,61.7,50.6,1015.3,14.6,10,9.5,17.1,999.9,72,55,0
6/2/2020,65.3,52.9,1015,14.3,10,8.6,20,999.9,87.1,55,0
6/3/2020,70,54,1014.1,13.5,10,9,20,999.9,89.1,55.9,0
6/4/2020,65.8,53,1009.7,9.1,10,11.9,24.1,999.9,89.1,55,0
6/5/2020,60,48.6,1008.2,7.7,10,12,21,32.1,79,55,0
6/6/2020,59,48.3,1013.2,12.5,10,15.8,28,39,66,55,0
6/7/2020,58.9,46.5,1019.1,18.4,10,18,29.9,36.9,66,52,0
6/8/2020,60.5,43.8,1021.3,20.7,10,13.4,31.1,39,73,52,0
6/9/2020,62.8,44.7,1021.2,20.5,10,10.1,22,25.1,82,52,0
6/10/2020,63.9,50.6,1017.6,17.1,10,12.2,22.9,25.1,82,52,0
6/11/2020,63.3,53.9,1015.4,14.9,9.8,13.5,24.1,28.9,79,55,0
6/12/2020,61.7,52.3,1016.9,16.1,10,14.9,22.9,28.9,79,55,0
6/13/2020,60.7,49.3,1018.8,18.2,10,15,22,28,68,55,0
6/14/2020,62.7,52.1,1016.8,16.2,9.3,8.8,22.9,999.9,70,55,0
6/15/2020,61.4,52.4,1016.3,15.7,10,14.4,24.1,28.9,70,55.9,0
6/16/2020,60.6,49.3,1016.1,15.4,10,19.6,28,33,70,53.1,0
6/17/2020,63.9,46.9,1015.1,14.5,10,10.1,28,29.9,82,53.1,0
6/18/2020,67.5,48.7,1012.5,11.8,10,8.7,22.9,999.9,86,54,0
6/19/2020,64.8,51.4,1011.8,11.1,10,9.8,19,999.9,86,55,0
6/20/2020,61,52.8,1014.2,13.5,10,8.9,21,28,73,55,0
6/21/2020,61.6,54.2,1014.8,14.2,10,12.2,25.1,33,73,55,0
6/22/2020,62.4,53.4,1013.7,13.2,10,8.3,20,26,75.9,55,0
6/23/2020,63.8,54.8,1012.6,12,9.9,8.1,15.9,999.9,75.9,55,0
6/24/2020,63.3,54.8,1010.4,9.8,10,8.7,20,999.9,73.9,57.9,0
6/25/2020,62.1,53.3,1008.3,7.7,10,10.2,21,999.9,73,55,0
6/26/2020,63.2,54.6,1010.6,10,9.9,9.3,22,24.1,71.1,55,0
6/27/2020,62.9,55.2,1010.8,10.2,10,9.8,20,25.1,73.9,57.9,0
6/28/2020,60.3,49.1,1008.4,7.8,10,14.5,28,35,73.9,55,0
6/29/2020,62.6,49,1009.1,8.5,10,8.4,28.9,35.9,77,55,0
6/30/2020,63.8,51.5,1012.5,12,9.5,10.1,18.1,999.9,77,55,0
7/1/2020,61.2,51.8,1010.4,9.8,9.7,8,24.1,999.9,77,55,0
7/2/2020,61.5,50.7,1010.7,10.1,9.9,7.6,13,17.1,77,55,0
7/3/2020,61,50.4,1014.9,14.1,9.7,7.4,20,999.9,70,55,0
7/4/2020,61.8,50.6,1016.7,16.1,10,10.1,21,24.1,79,53.1,0
7/5/2020,63.6,49,1015.7,15.1,10,16.1,24.1,28,79,53.1,0
7/6/2020,60.8,48.8,1014.3,13.6,10,19.8,35,999.9,72,55,0
7/7/2020,60.1,48.3,1014.6,14,10,18.2,31.1,38.1,71.1,52,0
7/8/2020,60.8,50.9,1012.2,11.6,10,12.5,22,999.9,73,52,0
7/9/2020,61.4,50.8,1011.9,11.2,10,10,21,999.9,73.9,53.1,0
7/10/2020,60.4,50.4,1014.7,14,10,15.5,24.1,28,73.9,52,0
7/11/2020,62.5,51.2,1015.5,14.9,10,12.3,21,999.9,75.9,52,0
7/12/2020,63.3,50.2,1013.9,13.2,10,12.4,20,26,75.9,53.1,0
7/13/2020,62.2,51.9,1011.3,10.7,9.7,13.7,24.1,999.9,75.9,54,0
7/14/2020,61.7,51.1,1012.6,11.9,10,6.7,17.1,999.9,75,55,0
7/15/2020,63.4,53.4,1012.7,12.1,10,6.2,13,999.9,75,55,0
7/16/2020,63.2,53.3,1012,11.5,10,8.7,22,999.9,73.9,55.9,0
7/17/2020,63.5,53.4,1013.4,12.8,10,8.1,19,999.9,75.9,55.9,0
7/18/2020,64.8,54.7,1014.3,13.7,10,6.5,18.1,999.9,75.9,57.9,0
7/19/2020,63.5,54.3,1014.8,14.1,10,10,20,999.9,72,57.2,0
7/20/2020,62.5,53.2,1015.5,15,10,12.7,22,27,73.9,57.9,0
7/21/2020,61.1,53,1012.7,12.2,10,10.6,22,22.9,71.1,55,0
7/22/2020,62.8,53.5,1010.5,9.8,10,8.5,22,999.9,73.9,55,0
7/23/2020,62.8,53.3,1011.6,11,10,8,19,999.9,73.9,57,0
7/24/2020,60.5,51.8,1012.5,12,10,13.2,20,999.9,73,55,0
7/25/2020,62.3,53,1012.8,12.3,10,6,15.9,17.1,73.9,55,0
7/26/2020,63.8,54.3,1013,12.4,10,8.6,19,999.9,73.9,55.9,0
7/27/2020,61.7,53.8,1013.2,12.7,9.9,12.7,20,999.9,71.1,55,0
7/28/2020,60.7,52.9,1012.9,12.4,9.9,13.6,21,999.9,71.1,55,0
7/29/2020,60.3,53.7,1012.6,11.9,9.7,12,22,999.9,70,55,0
7/30/2020,61.4,53.4,1014.7,14.2,9.7,13.1,22,24.1,70,55,0
7/31/2020,59.8,53.1,1016.3,15.6,10,12.4,22,22.9,68,55,0
8/1/2020,61.6,53.9,1016.4,15.8,10,11.5,20,24.1,68,55,0
8/2/2020,61.7,54,1016.4,15.9,10,11.5,21,28,70,55,0
8/3/2020,64.4,53.2,1016.4,15.8,10,14.4,31.1,35.9,75,55,0
8/4/2020,62.6,55.2,1015.4,14.8,9.5,14,31.1,34,75,57.9,0
8/5/2020,61.7,54.6,1014.5,13.9,8.7,16.9,32.1,38.1,71.1,57.9,0
8/6/2020,63.3,54,1013.1,12.5,9.6,11.3,20,27,73,57.2,0
8/7/2020,64.3,54.2,1012.8,12.2,10,8.1,22,31.1,78.1,57.9,0
8/8/2020,64.3,55.7,1013.7,13.1,10,7.6,15.9,999.9,78.1,57.9,0
8/9/2020,63.8,55.8,1013.1,12.5,10,8.7,17.1,999.9,77,57.9,0
8/10/2020,63.9,55.7,1012.3,11.8,9.6,9.5,17.1,999.9,73,57,0
8/11/2020,64.2,54.9,1012.7,12.2,10,9.1,20,26,77,57,0
8/12/2020,64.1,55.4,1013,12.5,9.9,10,20,999.9,77,57.9,0
8/13/2020,64.6,54.4,1012.4,11.8,10,8.6,20,999.9,86,55.9,0
8/14/2020,74.5,55.9,1012.2,11.5,10,6.8,15,999.9,99,55.9,0
8/15/2020,77.9,52.3,1010.7,10.1,10,9.2,21,999.9,99,62.1,0
8/16/2020,75.9,56.5,1011,10.3,10,11,25.1,38.1,93.9,66,0.04
8/17/2020,69,57.2,1013.1,12.5,10,12.2,24.1,27,86,62.1,0.01
8/18/2020,68.3,56.6,1014.3,13.6,10,10.5,21,999.9,84,61,0
8/19/2020,68.8,52.6,1012.8,12.3,7.1,12.6,24.1,28,80.1,60.8,0
8/20/2020,64,53.1,1012.4,11.7,9.7,13.2,25.1,31.1,80.1,55,0
8/21/2020,66.4,58.5,1010.7,10.1,9.1,13.3,28.9,38.1,80.1,55,0
8/22/2020,66.3,56.9,1010.9,10.3,9,13.3,32.1,35.9,80.1,55.9,0
8/23/2020,64.4,55.5,1010.7,10.1,8.3,10.3,15.9,999.9,79,55.9,0
8/24/2020,63.9,55.9,1010.2,9.6,7.8,10.4,18.1,999.9,73.4,57.2,0
8/25/2020,63.2,56.6,1010.4,10.1,6.6,10.1,21,999.9,71.6,57.2,0
8/26/2020,60.8,54.3,1010.7,10.1,9.5,12.6,19,999.9,71.1,55,0
8/27/2020,59.6,52.5,1010.2,9.7,9.5,9.7,18.1,20,68,55,0
8/28/2020,59.8,53.8,1009.1,8.6,6.8,9.6,18.1,999.9,68,55,0
8/29/2020,61.1,54.5,1010.3,9.7,6.2,7.4,17.1,999.9,72,55,0
8/30/2020,62.2,54.4,1010.9,10.3,7.6,7.6,15,999.9,72,55.9,0
8/31/2020,61.4,55,1009.9,9.3,7.1,7.8,15.9,999.9,71.1,55.9,0
9/1/2020,61.9,54.6,1012,11.5,6.9,6.7,17.1,999.9,72,55.9,0
9/2/2020,63.5,54,1016.1,15.6,9.1,7.9,17.1,999.9,72,57.9,0
9/3/2020,61.5,54.1,1017.1,16.6,9.6,12.4,21,999.9,71.1,57.9,0
9/4/2020,61.9,54.2,1015.8,15.4,9.5,13.3,21,24.1,72,57,0
9/5/2020,67.6,54.7,1014.3,13.6,10,6.7,17.1,999.9,93,57,0
9/6/2020,78.9,55,1013.4,12.7,9.6,6.2,18.1,999.9,102,57.9,0
9/7/2020,81.6,51,1009.9,9.4,8.9,8.2,24.1,27,102,68,0
9/8/2020,68.1,53.6,1005.3,4.7,9.4,12,24.1,999.9,97,57.9,0
9/9/2020,62.2,56.7,1007.8,7.1,8.7,6,20,999.9,79,57.9,0
9/10/2020,62,56.7,1014.2,13.6,4.3,4.5,8.9,999.9,66.9,57.9,0
9/11/2020,61.8,55.2,1016.7,16.1,1.3,4.8,15,999.9,73.9,55,0
9/12/2020,61.7,55.5,1013.7,13.2,2.2,8.3,15.9,999.9,75.9,55,0
9/13/2020,59.7,53.7,1012.5,12,2.8,11.3,18.1,999.9,75.9,55,0
9/14/2020,61,53.1,1015,14.3,1.7,9.4,20,999.9,69.1,55,0
9/15/2020,64.6,55.8,1017,16.5,6.4,10.2,22,999.9,73,55,0
9/16/2020,67.5,61.4,1017,16.5,7.9,8.5,22,999.9,79,60.1,0
9/17/2020,66.7,61.2,1014.9,14.3,6.8,10,21,999.9,79,61,0
9/18/2020,67.2,58.6,1015.2,14.7,10,8.8,18.1,21,75,61,0
9/19/2020,66.1,58.4,1015.3,14.8,10,10.8,20,999.9,75,60.8,0
9/20/2020,67.1,56.9,1012.1,11.6,9.7,8.2,20,999.9,82.9,57.9,0
9/21/2020,64.1,55.3,1012.2,11.5,9.6,10.8,20,999.9,82.9,55.9,0
9/22/2020,64.7,55.8,1015.5,14.9,10,12.2,26,999.9,77,55.9,0
9/23/2020,65.5,53.6,1018.4,17.8,10,11.5,26,999.9,77,57.9,0
9/24/2020,67.2,60.2,1017.5,16.9,9.3,11.3,21,27,79,57.9,0
9/25/2020,64.7,55.5,1016,15.4,9.7,15,21,29.9,72,60.8,0
9/26/2020,65.2,55.6,1016.6,16.1,10,11.1,22.9,26,77,57.9,0
9/27/2020,70.4,54.7,1012.8,12.2,9.8,7,22.9,999.9,91,57.9,0
9/28/2020,80.1,47.7,1011.4,10.7,10,5.4,17.1,999.9,96.1,61,0
9/29/2020,64.4,55.3,1014.5,13.9,10,11.4,20,999.9,77,57.2,0
9/30/2020,62.8,57.4,1017.2,17,7.3,9.6,20,999.9,79,57.2,0
10/1/2020,71.2,54.1,1015,14.5,8.4,4.4,14,999.9,88,57.9,0
10/2/2020,71.3,55.2,1014,13.5,4.5,5,13,999.9,88,61,0
10/3/2020,65,55.3,1013,12.3,9.2,7.8,17.1,22,88,55,0
10/4/2020,61.2,53.4,1013.9,13.3,10,12.5,24.1,999.9,84.9,55,0
10/5/2020,59.1,54.1,1015.5,15.1,6.4,8.2,24.1,999.9,73.9,51.8,0
10/6/2020,57.8,52.1,1015.5,14.9,9.1,10.7,18.1,999.9,66.9,51.8,0
10/7/2020,58.1,52.3,1013.7,13.2,6.4,11.7,18.1,999.9,69.1,52,0
10/8/2020,61.4,53.3,1013.6,13,8.4,10.7,17.1,999.9,66.9,55,0
10/9/2020,61.3,55,1014.5,14,9.7,5.5,12,15,71.1,55,0
10/10/2020,64.4,56.2,1014.2,13.6,10,5.1,11.1,999.9,73.9,57.9,0
10/11/2020,64.6,55.9,1018.2,16.9,9.7,7.6,18.1,999.9,77,55.9,0
10/12/2020,65,50.6,1019.1,18.5,10,5.2,18.1,999.9,82.9,55,0
10/13/2020,67.4,53.3,1017.6,17,10,6.1,18.1,999.9,84,55,0
10/14/2020,70,54.2,1018.4,17.8,10,6.4,18.1,999.9,88,57.9,0
10/15/2020,74.5,46.8,1015.7,15.1,10,4.5,15,999.9,91,61,0
10/16/2020,78.1,42.2,1014.3,13.6,10,5.4,12,999.9,93.9,62.1,0
10/17/2020,73.3,47.7,1013.1,12.4,10,3.3,13,999.9,93.9,61,0
10/18/2020,70.1,50.7,1014.2,13.5,9.9,6.3,19,999.9,91,57.9,0
10/19/2020,63.1,53.1,1015.3,14.6,10,8.5,19,999.9,82.9,55,0
10/20/2020,62.4,53.4,1012.7,12.1,10,7.6,15,999.9,90,54,0
10/21/2020,64.6,51.9,1009.9,9.3,10,6,18.1,999.9,81,54,0
10/22/2020,62.4,51.6,1009.4,8.7,9.8,8.6,17.1,999.9,79,55,0
10/23/2020,59.5,51.2,1013.3,12.7,9.8,6.9,17.1,999.9,71.1,51.8,0
10/24/2020,59.5,52,1015.2,14.7,10,6.1,15.9,999.9,72,52,0
10/25/2020,60.7,51.6,1013.2,12.6,10,6.1,15,999.9,71.1,52,0
10/26/2020,64.1,31.9,1017.4,16.8,9.8,13.4,27,29.9,77,55.9,0
10/27/2020,64.6,32.1,1019,18.5,10,5,14,999.9,77,54,0
10/28/2020,61.8,40.6,1018.1,17.5,9.9,4.2,9.9,999.9,77,52,0
10/29/2020,60.5,40.4,1017.8,17.1,9.7,4.3,18.1,999.9,73.9,48.9,0
10/30/2020,57.6,46.4,1017.4,16.8,9.4,8.9,18.1,999.9,73,48.9,0
10/31/2020,57,48.7,1017.8,17.2,9.6,6.1,17.1,999.9,75.9,46.9,0
11/1/2020,60.4,48.6,1019.2,18.6,9.8,4.2,12,999.9,77,46.9,0
11/2/2020,61.2,50.2,1018.9,18.2,9.5,4,9.9,999.9,77,50,0
11/3/2020,57.2,49.4,1017.8,17.1,9.5,11.1,22,26,73,50,0
11/4/2020,58.2,52.7,1021.3,20.7,9.8,8.6,17.1,999.9,73,50,0
11/5/2020,61.3,55.5,1021,20.4,8.5,5.5,17.1,999.9,80.1,54,0
11/6/2020,59.7,48.2,1011,10.3,10,16.6,31.1,35.9,80.1,55,0
11/7/2020,54.4,42.4,1005.9,5.2,10,7.9,15.9,999.9,63,48.9,0
11/8/2020,53.6,40.7,1008,7.2,10,20.6,31.1,36.9,62.1,48.9,0
11/9/2020,49.4,30.3,1017.4,16.8,10,5.1,11.1,999.9,60.1,41,0.03
11/10/2020,50.1,32.3,1024.1,23.5,10,4.5,12,999.9,61,41,0
11/11/2020,55.5,46.4,1019.4,19,10,6.1,12,999.9,61,41,0
11/12/2020,53.1,44.7,1018.2,17.5,10,4.9,9.9,999.9,62.1,44.1,0
11/13/2020,53.1,44.1,1019.3,18.8,10,7.3,15,21,62.1,44.1,0
11/14/2020,54.3,48.6,1022.9,22.3,9.3,6.8,17.1,999.9,60.1,46.9,0.01
11/15/2020,52.1,41.7,1025.2,24.5,10,3.1,11.1,999.9,66,43,0
11/16/2020,57.5,47.8,1020.1,19.5,10,4,9.9,999.9,69.1,43,0
11/17/2020,60,47.4,1011.2,10.9,8.7,7.7,22,29.9,69.1,48.9,0
11/18/2020,59.3,54.9,1015.3,14.2,9,9.3,17.1,999.9,66,53.1,0.16
11/19/2020,54.7,49.4,1023.5,23.2,9.4,4.2,14,999.9,64.9,48.9,0.11
11/20/2020,53.5,43.8,1024.3,23.6,10,4,15,999.9,64.9,45,0
11/21/2020,53,39.9,1022.9,22.2,10,2.6,11.1,999.9,64.9,44.1,0
11/22/2020,51.1,39.5,1018.8,18.2,10,4.9,22,27,64.9,42.1,0
11/23/2020,54.4,48,1016.7,16,9.2,8.4,20,999.9,61,42.1,0
11/24/2020,52.1,46.2,1018.5,17.9,10,4.8,15,999.9,64,44.1,0
11/25/2020,55,46.2,1021.5,20.8,10,11.8,19,25.1,64,44.1,0
11/26/2020,53.9,39.3,1023,22.4,9.8,11.2,22,26,63,44.1,0
11/27/2020,52.7,33.4,1022.7,22.1,10,2.8,11.1,999.9,66,41,0
11/28/2020,51.2,33.9,1023.9,23.3,10,1.8,9.9,999.9,66,41,0
11/29/2020,50.4,39.4,1022.2,21.5,9.7,2.5,8.9,999.9,64,41,0
11/30/2020,51,41.8,1024,23.4,10,5.2,13,999.9,62.1,41,0
12/1/2020,51.2,45.7,1023.5,23.2,7,6.4,17.1,999.9,62.1,41,0
12/2/2020,52.8,41.6,1019.9,19.3,10,2.9,12,999.9,66,44.1,0
12/3/2020,53.2,44.5,1021.9,21.3,10,4.8,15,999.9,66,44.1,0
12/4/2020,53.5,42,1025,24.5,9.2,2.6,8.9,999.9,61,45,0
12/5/2020,52.8,41.6,1023,22.3,9.9,2.6,8,999.9,61,44.1,0
12/6/2020,52.1,46.5,1025.8,25.4,8.6,4.7,13,999.9,62.1,44.1,0
12/7/2020,57.4,40.2,1021.8,21.2,10,5.4,17.1,22,73,46,0
12/8/2020,57.1,40.3,1021.5,20.9,10,1.5,5.1,999.9,73,46,0
12/9/2020,55.6,41.2,1019.3,18.7,9.8,4.2,9.9,999.9,72,46,0
12/10/2020,54.8,42.2,1016.1,15.5,9.7,4,20,999.9,66,46,0
12/11/2020,52.6,43.1,1020.9,20.3,10,11.5,20,21,62.1,46.9,0
12/12/2020,56.2,50.1,1019.4,18.6,7.3,10.7,22,29.9,60.1,50,0.31
12/13/2020,54.4,49.1,1021.2,20.6,8.2,6.1,15,999.9,60.1,51.1,0.02
12/14/2020,52.7,45.3,1024,23.3,10,7.7,17.1,24.1,60.1,46.9,0.39
12/15/2020,50.4,42.9,1026,25.4,10,4,13,999.9,57.9,45,0
12/16/2020,51.2,43.1,1025.1,24.5,10,3.8,9.9,999.9,57.9,45,0
12/17/2020,55.8,48,1017.4,16.7,8.7,11.1,22,29.9,57.9,45,0.43
12/18/2020,50.8,40.3,1023.4,22.6,10,5.2,13,999.9,63,42.1,0.01
12/19/2020,50.3,39.8,1028,27.3,10,3.8,12,999.9,63,42.1,0
12/20/2020,50.8,42.6,1027.2,26.8,9.4,2.8,7,999.9,62.1,42.1,0
12/21/2020,50.7,43.1,1020.4,19.8,9,2.1,8,999.9,62.1,42.1,0
12/22/2020,53.3,45.5,1020.2,19.4,10,7.1,17.1,999.9,60.1,43,0
12/23/2020,51,33.6,1023.1,22.4,10,5.3,11.1,999.9,60.1,42.1,0
12/24/2020,50.3,38.4,1024.3,23.8,8.9,6.2,14,999.9,60.1,42.1,0
12/25/2020,52.8,42.7,1020.1,19.5,8.9,5,20,35,64,44.1,0
12/26/2020,57,49.6,1021.8,20.4,7.8,9.3,14,18.1,64,45,0.16
12/27/2020,51.5,44.8,1017.8,17.2,10,3.7,9.9,999.9,61,46,0
12/28/2020,52,43.2,1008.2,7.4,9.9,8.1,14,999.9,57,46,0.02
12/29/2020,49.9,41.4,1019.6,19,10,4,8,999.9,61,41,0
12/30/2020,49.8,39.3,1026.8,26.3,10,6,13,999.9,61,39.9,0
12/31/2020,53.7,44.9,1023.1,22.5,9.4,8.5,14,999.9,60.1,39.9,0.07
1/1/2021,50.1,43.1,1020.7,20.1,10,4.2,13,999.9,60.1,43,0.03
1/2/2021,51.5,46.5,1023.2,22.7,7.7,3.8,13,999.9,60.1,43,0.04
1/3/2021,51.7,48.5,1024.2,23.6,4.3,1.6,6,999.9,54,48.9,0.15
1/4/2021,54.6,50.2,1020.1,19.6,4.7,8.8,22.9,33,62.6,50,0
1/5/2021,51.8,46,1024.2,23.7,9.6,5,12,999.9,62.1,42.1,0.3
1/6/2021,48.4,43.3,1023.5,22.9,10,3.3,8.9,999.9,60.1,42.1,0
1/7/2021,51.2,46.3,1023.7,23.2,8.6,3.8,11.1,999.9,57.9,42.1,0.02
1/8/2021,53,47,1023.2,22.7,9.5,3.2,7,999.9,57.9,44.1,0
1/9/2021,50.8,45.1,1025.1,24.5,7.8,3,12,999.9,61,42.1,0
1/10/2021,50.7,41.4,1024.5,23.9,10,4.4,11.1,999.9,61,42.1,0
1/11/2021,52.1,46.1,1024.5,24.1,9,4.2,11.1,999.9,61,43,0
1/12/2021,52.9,45.5,1024.3,23.7,9.4,2.9,12,999.9,61,45,0
1/13/2021,55.5,49.4,1027.8,27.2,9.4,2,7,999.9,68,48.9,0
1/14/2021,56.2,51.1,1027,26.4,9.5,3.9,8,999.9,68,50,0
1/15/2021,54.2,48.1,1025.9,25.4,9.6,3.8,13,999.9,69.1,46,0
1/16/2021,57,48.1,1022.8,22.2,10,2.4,17.1,999.9,66.9,46.9,0
1/17/2021,56.2,46.7,1019.7,19.1,10,4.7,17.1,999.9,73.9,48,0
1/18/2021,60.5,42.6,1014.9,14.2,10,5.4,15.9,999.9,73.9,48,0
1/19/2021,62.3,31.7,1013.3,12.7,10,23.4,38.1,46,73.9,50,0
1/20/2021,55,34.7,1018.2,17.6,10,5.2,15.9,999.9,66.9,46.9,0
1/21/2021,51.8,33.5,1018.3,17.7,10,5.8,14,999.9,66.9,42.1,0
1/22/2021,51.6,43.1,1014.1,13.5,9.6,8.4,15.9,21,54,48.9,0.01
1/23/2021,51.6,43,1013.3,12.7,10,5.3,14,999.9,57,48,0.06
1/24/2021,50.8,42.4,1013.7,13.3,10,8.2,14,999.9,57,46,0
1/25/2021,49.5,36.8,1010.4,9.8,9.5,19.4,28,36.9,54,46,0.15
1/26/2021,47.1,34.5,1012.8,12.1,10,11.2,22.9,31.1,54,39,0
1/27/2021,50.6,43.5,1007.2,6.5,7.7,14.7,25.1,34,55,39,1.37
1/28/2021,51.4,46.2,1006.3,5.8,8.1,8.8,15.9,999.9,55,46,0.15
1/29/2021,49.5,44.3,1010.1,9.2,9.9,3.1,6,999.9,57,43,0.67
1/30/2021,50.5,42.2,1020,19.3,9.9,2.5,8.9,999.9,57.9,43,0.13
1/31/2021,54.6,44.2,1021.2,20.4,10,2.6,7,999.9,61,46.9,0
2/1/2021,55.1,45.3,1017,16.4,10,6,18.1,25.1,64.9,48,0
2/2/2021,56.6,50.6,1017.8,17.1,6.5,6.5,14,18.1,64.9,48,0.51
2/3/2021,52.2,43.2,1023,22.4,10,6.3,14,999.9,61,43,0.02
2/4/2021,52.8,39.8,1023.9,23.3,10,5.5,14,999.9,62.1,43,0
2/5/2021,51.9,36.6,1023.7,23,10,4.4,17.1,999.9,66.9,43,0
2/6/2021,52.6,44.1,1019.7,19.2,10,4.1,15.9,999.9,66.9,43,0
2/7/2021,53.4,44,1016.4,15.9,10,5.5,15.9,999.9,66.9,44.1,0
2/8/2021,51.8,44,1014.4,13.7,9.3,6.6,15.9,999.9,66.9,43,0
2/9/2021,54.3,46.5,1016.1,15.5,9.3,5.7,13,999.9,60.1,43,0
2/10/2021,54.3,45.7,1018.5,17.9,9.8,6.7,15,999.9,62.1,50,0
2/11/2021,52.8,44.5,1019.2,18.6,10,6,18.1,999.9,62.1,48.9,0
2/12/2021,54.9,47.9,1016.9,15.7,9,12.8,22.9,34,59,51.8,0.43
2/13/2021,55.2,47.9,1017.3,16.8,9.3,15.3,29.9,35,60.1,53.1,0
2/14/2021,53.2,42.5,1018.6,18,9.9,13,29.9,34,60.1,50,0.05
2/15/2021,56.2,51,1018.7,18.1,7.2,7,15.9,21,59,50,0.04
2/16/2021,53.4,45.6,1020.7,20,9,13.6,22,27,59,48.9,0.11
2/17/2021,51.7,42.2,1021.8,21.2,10,8.6,21,999.9,64,44.1,0
2/18/2021,52,37.8,1025.4,24.8,9.9,6.2,14,999.9,64.9,43,0
2/19/2021,56.1,43.2,1026.9,26.1,9.3,5.2,15.9,999.9,64.9,43,0
2/20/2021,53.8,44.2,1026.3,25.8,9.7,13.5,21,28.9,59,50,0.09
2/21/2021,52.9,41.7,1030.4,29.8,10,6.5,17.1,999.9,64,44.1,0.06
2/22/2021,56.5,39.9,1027.4,26.7,10,4.1,15,999.9,72,44.1,0
2/23/2021,59.4,41.9,1021.1,20.4,10,4.9,17.1,999.9,75.9,45,0
2/24/2021,57.1,41.5,1020.5,19.9,10,8.5,19,999.9,75.9,48.9,0
2/25/2021,59.5,30.5,1024.3,23.6,10,9.3,17.1,19,71.1,48.9,0
2/26/2021,53.8,42.2,1022.4,21.7,10,11.8,26,32.1,66,46.9,0
2/27/2021,52.1,38.2,1020.7,20.1,10,13,26,34,61,45,0
2/28/2021,55.2,37.8,1021.7,21.1,10,7,21,999.9,69.1,45,0
3/1/2021,55.3,33.4,1020.7,20.1,10,6.5,17.1,999.9,69.1,45,0
3/2/2021,55.4,36.3,1015.5,14.9,10,5.1,12,999.9,69.1,44.1,0
3/3/2021,54.8,40.9,1009.1,8.3,9.7,6.6,15.9,999.9,64.9,44.1,0
3/4/2021,52.9,42.4,1020,19,10,5.6,11.1,999.9,64,45,0
3/5/2021,55.1,42.4,1023.1,22.4,10,5,15,999.9,64.9,45,0
3/6/2021,54.6,45.5,1019.2,18.4,9.4,10.7,28.9,41,64.9,46,0.22
3/7/2021,52,41.2,1020.5,19.9,10,9.8,20,999.9,60.1,44.1,0.01
3/8/2021,53.1,37.9,1020.5,19.7,10,10.5,15.9,999.9,60.1,44.1,0
3/9/2021,53,40.3,1021.4,20.7,10,9.5,15.9,22,60.1,45,0
3/10/2021,50,41.4,1014.1,13.7,9.2,8.5,13,21,60.1,45,0.32
3/11/2021,49.2,39.9,1017,16.4,9.5,5.1,17.1,999.9,59,43,0.35
3/12/2021,52.1,42,1020.3,19.6,9.9,8.1,20,999.9,64.9,43,0.09
3/13/2021,53.3,43.1,1024.5,23.6,9.7,12.9,19,21,64.9,43,0
3/14/2021,52.7,39.8,1024.5,24.2,10,9.2,17.1,22,57.9,50,0
3/15/2021,49.9,39.3,1017.4,16.8,9.1,18.1,28.9,41,57.9,45,0.17
3/16/2021,49.8,38.1,1017.2,16.6,9.9,8.5,15.9,999.9,57,43,0.03
3/17/2021,49.1,38.5,1019.6,19,9.8,5.6,15,999.9,57,43,0
3/18/2021,53.1,43.5,1018.6,17.9,8.9,6.1,11.1,19,57.9,43,0.01
3/19/2021,55.8,48.6,1020.9,20.3,9.3,6.8,15.9,25.1,61,51.1,0.15
3/20/2021,53.8,43.5,1024.5,23.6,10,10.4,21,24.1,61,48,0.01
3/21/2021,52.4,42.2,1025.2,24.6,10,10.6,21,27,61,44.1,0.03
3/22/2021,53.2,42.6,1023,22.4,9.7,16.7,22.9,28.9,61,46.9,0
3/23/2021,54.8,40,1018.8,18.2,10,16.6,22.9,33,66,46.9,0
3/24/2021,61.5,32.6,1017.7,17.2,10,8.8,21,999.9,69.1,46.9,0
3/25/2021,54.2,43.9,1011.4,10.7,9.9,19.8,27,35,69.1,50,0
3/26/2021,54.4,40.5,1014.2,13.5,10,6.6,17.1,999.9,71.1,45,0
3/27/2021,57.1,40.5,1022.5,21.8,10,7.1,18.1,999.9,77,45,0
3/28/2021,58.1,44.2,1024.4,23.9,10,7.8,15.9,999.9,77,46,0
3/29/2021,53.4,43.8,1019.4,18.8,9.8,12.3,21,22.9,68,48,0
3/30/2021,58.6,38.2,1015.6,15,10,4,15.9,999.9,77,48,0
3/31/2021,64.2,38.4,1018.4,17.8,10,5.5,15.9,999.9,78.1,48.9,0
4/1/2021,66,38.7,1015.8,15.1,10,4.6,15.9,999.9,84,54,0
4/2/2021,59.8,41.6,1014.6,13.9,9.8,12.1,18.1,999.9,84,50,0
4/3/2021,54.7,41.8,1020.3,19.4,10,10.2,21,999.9,70,50,0
4/4/2021,55.9,41.3,1022.3,21.8,10,9.9,21,999.9,63,50,0
4/5/2021,54.2,42.8,1019,18.6,10,11,21,999.9,62.1,52,0
4/6/2021,54.3,43.7,1017.5,16.8,9.5,9.8,21,999.9,63,50,0
4/7/2021,53.7,42.6,1021,20.4,9.9,13.3,21,29.9,63,50,0
4/8/2021,54.5,42.8,1022,21.5,9.8,15.6,21,25.1,62.1,50,0
